OBJECTID,Number,Liik,Tyyp,Nimi,Era_avalik,Kate,Soidutee_lai,Talihooldus,Valgustatud,Shape__Length,GlobalID
39312,,16,1,Kalda tee,2,10,3,0,,27.0361824997539,{AB8B8B43-389B-46E0-89AD-61BB128AF871}
39314,,16,1,<Null>,0,10,3,0,,15.543738868172,{EDBF8234-B8AE-4135-B5CC-EA113287CF3F}
39316,,17,1, ,1,41,3,0,,28.4878667807473,{1E5D6DB4-3EC8-467A-9AB7-72B13EBD849C}
39319,,16,1,Vanemuise park,2,10,3,0,,54.680526698268,{3A2F2B48-B519-4297-B4FB-E6F456F8873C}
39320,,16,1,Vanemuise park,2,10,3,0,,39.1153422585052,{4CC0D9D9-B414-4E2B-B89F-FB2764D0B0D3}
39323,,16,1,<Null>,2,10,3,0,,16.284736562236,{85C68E14-8731-49B9-BE98-CDFEFEE48E68}
39325,,15,13,N. Lunini,2,19,4,1,1,11.5552896792211,{00DA7D41-6AFB-4418-A116-444A3729DDAB}
39330,,17,1, ,2,32,3,0,,71.348791160047,{F0BEF03E-7D0C-4A75-A714-A350018C22FC}
39331,,17,1, ,2,32,3,0,,52.5856444288743,{AC2DF793-0330-4D73-937B-BB5CBADA9FBD}
39332,,18,10,Vanemuise,2,10,1.5,1,1,6.73572564761956,{1165637E-C5A9-457C-B8DE-186659DF6DDE}
39334,,16,1,Lille J 10,2,10,3,0,,4.85489443757534,{7C049BFC-B991-4071-89AD-7F82CA7FD27B}
39335,,17,1, ,2,41,3,0,,22.477577263139,{0D156665-39CE-47C8-AF18-8B93FBD53215}
39339,,15,1,Ringtee tn -Nõlvaku tn ühendustee,2,13,4,1,1,22.3403222895284,{B55DFF3B-F6FA-4C54-BC0F-10437FEAEBAC}
39340,,15,1,Ringtee,2,13,4,1,1,50.7371658648766,{419C20AA-60F2-4306-BC69-7D072122AD83}
39341,,17,1, ,2,32,3,0,,22.6808289090148,{28F8B451-ACF3-4BFE-A02D-760A69945800}
39346,,18,10,Vanemuise,2,10,1.5,1,1,53.0664677550711,{F0D3F468-2CEC-4029-B7B2-713A0A66CADE}
39347,,16,1,Kaunase pst J 67,2,10,3,0,,55.5208969668178,{BB692112-01C8-4DB5-B51F-618F2E86B155}
39348,,16,1,Kaunase pst J 67,2,10,3,0,,16.1210882442843,{C1692287-BAC2-4238-8D18-AD0434321F6C}
39349,,16,1,<Null>,5,10,3,0,,17.9622076496738,{3DBE6E6F-5180-4A96-B26C-5D647BE9B134}
39352,,17,1, ,2,41,3,0,,66.1009550571032,{F2E0501F-2D02-4160-A382-BB42ABA4DDB7}
39354,,18,10,Vaksali,2,0,1.5,1,1,8.76812408671319,{16D18848-B2F7-4667-B4D2-F97A5C2C76A7}
39356,,16,1,Lille J 10,2,10,3,0,,6.27694193059009,{C0020F05-87F5-439D-869C-E8005F06A485}
39357,,17,1, ,1,41,3,0,,7.34982993000518,{819089EA-28EA-4207-8A9D-6D05521191AA}
39358,,15,1,Sõpruse pst,2,19,3.1,1,1,18.8436833056639,{43954F73-DE3B-4A26-98AC-F5BDD3DB5A38}
39359,,16,1,Kalda tee,2,10,3,0,,13.6124942607885,{C284C115-AB3B-4720-A3A7-19B69DA0F4D2}
39360,,16,1,<Null>,2,10,3,0,,14.3203505798566,{4C156625-28BC-4001-B5A0-50A9676E9635}
39364,,16,1,Ravila J 43a,0,10,3,0,,29.5531254090454,{2CB12878-D667-48FD-B4FA-3C40386A88DD}
39367,7950466,15,5,Kalda tn - Nõlvaku tn jalakäijate tee,2,13,5.5,1,1,24.9040157404383,{944CA922-2578-4363-AD70-63FF29EEB699}
39370,,18,1,N. Lunini,2,19,1.5,1,1,0.989949493661167,{6E164B6C-E6FE-47B1-9A26-FB76B02E7494}
39373,,16,1,Kalda tee,2,10,3,0,,4.59956675568471,{0E918FFC-42FF-40E5-AC7A-C9D39CBEF0DB}
39375,,15,1,Anne kanali ümbrus,2,10,3.5,1,1,86.3548620942467,{43D46EB6-2105-4A1E-ABB8-C135F6C077BB}
39376,,16,1,Lille J 10,2,10,3,0,,21.1047388043539,{4039AE2B-5405-4029-BA35-06819336BEAD}
39377,,16,12,Lille J 10,2,10,3,0,,14.8027387783551,{B5FB778D-9F7E-4274-A1A6-B3D5311ECE30}
39381,,17,1, ,1,41,3,0,,4.54862616621766,{5C0FB85E-7AA4-4AF2-B06C-88368AB0FA19}
39382,,18,10,Vanemuise,2,10,1.5,1,1,7.64198926981712,{7B182C6C-25B1-4911-92C9-F4BC1AB12193}
39383,,16,1,<Null>,2,10,3,0,,3.66399836517431,{F262BF7F-A06B-4EB3-823C-80BB3F37A2FD}
39386,,18,10,Vanemuise,2,10,1.5,1,1,6.57951365983839,{A6B9A42D-D1D5-4BAA-8569-2CCB6A9EBB30}
39388,,15,1,Sõpruse pst,2,10,4,1,1,5.58032257132148,{72C48C65-26DD-45D8-B7E8-F96FB852F5B0}
39390,,16,1,<Null>,0,10,3,0,,20.8259798176069,{69AF4D71-8680-4329-B5E7-41480E76FCB6}
39391,,16,1,<Null>,0,10,3,0,,16.1623018162637,{2CC5C6D5-D6EE-4CBF-A6DC-519E33D6413E}
39392,,15,1,Sõpruse pst,2,10,3.1,1,1,21.7312252321976,{36258B77-3A1E-4BFA-A780-0DCD153A1F66}
39398,,15,1,Vaksali,2,19,1.5,1,1,22.8527373467826,{8C4557D5-9B00-4C53-8062-B1842D8AC8EF}
39400,,15,13,Sõpruse pst,2,10,0,1,1,4.04013711277229,{DCF7620B-660B-4216-B7BD-29E74965206E}
39401,,15,1,Anne kanali ümbrus,2,0,2.3,1,1,23.5790160948247,{0E508FD7-22B5-4274-BB6B-9BB5A1E26D3E}
39402,,15,1,Sõpruse pst,2,19,4.6,1,1,60.9597166045739,{C9F2E591-BD96-46DA-A406-322474E3FBD9}
39403,,16,1,Vanemuise park,2,10,3,0,,10.8600184161906,{72AFF21B-509D-4384-8EF8-215390B8A3D0}
39404,,16,1,Veeriku J 8,0,10,5,0,,98.5071140139618,{A67CE62D-07B1-441F-9C78-C29138D97B7D}
39407,,18,10,Vaksali,2,0,1.5,1,1,5.18889959239914,{5FBDC105-31D4-4A0D-B409-0DEE5A90CA36}
39408,,16,1,Ravila J 43,2,10,5,0,,21.9495576939587,{4D86714B-86C9-41EC-90F6-1A19AE194A66}
39412,,16,1,Ravila J 43,2,10,5,0,,32.4362437846822,{6B25826F-A1B7-4B1C-959B-BA6B34AFEF68}
39419,,16,1,<Null>,0,10,3,0,,19.0057885919001,{1F038EAF-FAF0-4632-9820-6E73D297FC53}
39420,,16,1,Kalda tee,0,10,3,0,,12.8009479402894,{3908C069-56D2-4702-A130-66C5723666B8}
39422,,16,1,Anne J 61,6,10,3,0,,20.5761998435085,{0FD6A1A3-25FC-4316-A6C1-17090C0DDE2F}
39428,,16,1,<Null>,2,10,3,0,,26.650466350141,{F826EC4A-E961-4ED0-B3C2-69DEBEAC97C8}
39429,,16,1,<Null>,2,10,3,0,,45.7410100456909,{302FD070-5638-449E-80F4-3D03A7D2985B}
39430,,16,1,"Kaunase pst J 56, 57, 58",2,13,3,0,,19.0073669928268,{0AC6328F-6517-45B3-A215-654A23F1C98A}
39431,,16,1,"Kaunase pst J 56, 57, 58",0,10,3,0,,45.7448914554762,{8AE3BBF9-548B-4064-9E32-186FE42A4104}
39433,,15,1,Kalda tee,2,19,3.5,1,1,49.0657721838758,{321488F0-C573-4095-86FE-8AF0F48C2E50}
39435,,15,1,Sõpruse pst,2,10,3.8,1,1,5.34990152655561,{F97F4363-E84D-420A-A2F7-5F74CA41432E}
39436,,16,1,"Mõisavahe tn J 34, 35, 36, 37, 38, 39",2,10,3,0,,43.2011154364043,{A6D41595-6B7B-4E3B-BCA4-E18542A6731F}
39437,,16,1,<Null>,2,10,3,0,,14.8340700276407,{6A3AD1C6-46D0-45DD-9BA1-F9B7FC18F2B2}
39438,,17,1, ,1,41,3,0,,9.7082439194738,{B0F084D6-F702-480C-993A-A50C9F9A3ECF}
39440,,18,10,Vanemuise,2,10,1.5,1,1,7.37563556583431,{4971CBE3-C919-47DA-852D-0139216DF2C0}
39441,,16,1,"Ravila J 40, 42",0,10,3,0,,31.8039305746947,{544A00C7-70FA-4F36-A0D1-BCBE1D1BD01C}
39448,,15,13,Kalda tee,2,19,3.5,1,1,8.10277493429219,{AAD715FA-6957-4C60-8181-4369B0E0A601}
39449,,15,13,Sõpruse pst,2,10,0,1,1,4.14366987102013,{6E0F9B7D-ADBB-4919-944E-2D00DA87B168}
39452,,15,1,Sõpruse pst,2,10,3.7,1,1,2.53013014685016,{84A8328C-C97C-47BF-A5F6-77F45B2C6DCD}
39459,,17,1, ,2,32,3,0,,21.0230825522805,{7A617A12-EEC1-4AF6-B31E-8F271E249EDF}
39460,,16,1,<Null>,0,10,3,0,,17.7724505907317,{D9B9AB34-9675-4CD8-A401-9E74762039B5}
39461,,16,1,<Null>,3,10,3,0,,20.3393706883964,{ADA80A27-9F8F-4B90-A60F-B5AC14B36150}
39462,,17,1, ,1,41,3,0,,5.30094331227943,{1CC28F6A-0F62-4550-A7EC-1C456B61CDFE}
39463,,16,1,<Null>,3,10,3,0,,24.3285485819344,{133C811B-8FA3-4D8C-BDBB-87C9EEA951A8}
39464,,16,1,<Null>,0,10,3,0,,19.8668064872037,{4905C552-E9EE-412F-B047-14215F0E5C1B}
39465,,16,1,"Kaunase pst J 56, 57, 58",2,13,3,0,,19.3829822266853,{B8C1AAA6-A38B-4066-9EEB-5D8544AB3590}
39466,7950464,15,1,Anne tn - Mõisavahe tn jalakäijate tee,2,13,5.5,1,1,23.1326608932047,{4CB22BAB-D305-45E1-8620-12CF1F055321}
39468,,15,13,Sõpruse pst,2,10,0,1,1,3.60369659655194,{7226BFF0-3CF4-4331-890A-4833FFF66A99}
39469,,15,1,Kalda tee,2,10,3.1,1,1,45.7689544535339,{FBC7FB92-0D17-4880-876A-CF66E4F67EF4}
39474,,15,1,Sõpruse pst,2,10,3.7,1,1,3.05951178621688,{CACEA99C-2246-4FF3-9192-8053841BA2F4}
39475,,15,13,Sõpruse pst,2,10,0,1,1,4.16814330367851,{49B1D337-84BC-43F5-A05D-39AD8FE1D37B}
39477,,15,1,Riia,2,10,7,1,1,69.1051278308637,{D071CBC7-2B91-4898-9215-AB6B21C55109}
39478,,15,1,Sõpruse pst,2,19,4.6,1,1,8.5,{A72B38FC-3993-47AB-A00C-5250D049158C}
39479,,15,1,Sõpruse pst,2,10,3.7,1,1,2.81602556806574,{F661071C-F391-4F3C-98FB-8B5C9076B91D}
39480,,15,1,Turu,2,10,4,0,1,46.6827591301114,{C7FD65F3-4CB9-4919-9D66-C3507E441570}
39482,,15,1,Vaksali,2,19,3.2,1,1,14.1745511032978,{4EEB08FE-25D9-4F18-954F-6E74EEDC6C5D}
39487,,16,1,<Null>,0,10,3,0,,21.110415654706,{8BAB06D3-DFC2-4D53-B112-58927ABF9364}
39488,,18,10,Näituse,2,19,1.5,1,1,14.8133534981483,{6705DEA3-CFD3-4126-843C-8EAB1068F919}
39489,,16,1,<Null>,0,10,3,0,,21.7023875723387,{5084808B-FB58-44A9-8349-F5ACDEF37537}
39490,,16,1,<Null>,0,10,3,0,,21.3410402745508,{FAFA641C-87B1-417A-A217-036A60C23B23}
39492,,16,1,Lille J 10,2,10,3,0,,26.950054274738,{E9367567-1BF2-43B4-8AAA-5CBEFFDFED59}
39495,,17,1, ,0,41,3,0,,9.67470929795826,{C2505880-AD67-49A0-AF79-72F97987103C}
39496,,16,1,<Null>,0,10,3,0,,64.6501542058991,{0A5D0DE8-DC6F-4786-BDFE-FB5DC92DDCD3}
39500,,17,1, ,2,32,3,0,,13.2378245946983,{3D71C0B9-41D6-480F-852F-D3C93DCA51CD}
39501,,17,1, ,2,32,3,0,,19.5,{439A59E5-A4CE-4748-8883-F8EB3411495E}
39504,,16,1,Lille J 10,2,10,3,0,,15.5100876991242,{EE953DDC-3F2C-466F-978F-DC698BF729C8}
39505,,16,1,Lille J 10,2,10,3,0,,20.2081442613163,{15B39D10-B8F1-4D98-A873-528A908A5074}
39506,,16,1,Lille J 10,2,10,3,0,,19.5525995101406,{ED8F4CFE-F000-4CDC-BD0B-FB936FAED373}
39507,,16,1,Lille J 10,2,10,3,0,,33.3480138147924,{191B61C4-C246-4167-8DE8-AB0544433BA5}
39510,,16,1,<Null>,0,10,3,0,,18.1496556441162,{8B845C20-6EBD-435B-90E3-1567C478CBC8}
39511,,16,1,Kaunase pst J 20,0,10,3,0,,21.3796331402108,{6D576EF1-D83B-478B-95D9-F7F9863AAB1E}
39514,,16,1,<Null>,0,10,3,0,,51.1763975068701,{34F7877E-B1B2-47E8-9E5C-FF81C80B6CB3}
39518,,16,1,Vanemuise park,2,10,5,0,,27.7252592413489,{294D9B08-02F4-47BC-B36A-91E08B1E8FF6}
39525,,16,1,Aleksandri J 14,0,10,5,0,,62.8390947889745,{34D47697-BD7C-435A-9C81-33E1AA9E729F}
39526,,18,10,Vanemuise,2,10,1.5,1,1,29.4401122422538,{E0137002-07A3-4963-8FDE-A05BC93C8AC5}
39533,,16,1,<Null>,2,10,3,0,,26.183169626887,{8F81AAB4-9FBE-4346-9E78-AEC7B00BCB1E}
39534,,17,1, ,2,32,3,0,,47.635465078066,{30415EEF-E007-4BCB-90DF-25475B9E1F59}
39535,,17,1, ,2,32,3,0,,38.4433349229746,{20A16F0B-3AD3-4583-9E0F-82D55FD154AF}
39538,,16,1,Lille J 10,2,10,3,0,,9.24445779913565,{80B3E51C-9ED3-4256-AE3E-5693E5D69DEA}
39539,,16,1,<Null>,2,10,3,0,,13.7233377864133,{311EADDA-B036-4EF5-A7C2-2224BFC39452}
39540,,16,1,<Null>,2,10,3,0,,14.0688514517,{B10BD016-04D2-499B-8B89-707358F0B5DF}
39545,,15,1,Turu J 14,3,10,2.6,0,1,10.040916292849,{C66CCDC2-5838-4D39-AFA7-D0ECF8DFCA59}
39548,7950466,15,5,Kalda tn - Nõlvaku tn jalakäijate tee,2,13,5.5,1,1,40.4724597720475,{2A55CD5A-6E15-4F16-839D-3827FA5C35AC}
39549,,16,1,<Null>,2,10,3,0,,4.41021541423999,{76EE4B1E-6D09-4D0F-A1CC-AE645A0D4C45}
39553,,15,1,Anne kanali ümbrus,2,10,3.5,1,1,28.208154849263,{63A0BEB1-FA23-4840-A576-A175EB42512E}
39556,,15,1,Sõpruse pst,2,19,4.6,1,1,18.1135308540328,{AEE740F4-996A-46C6-BEF1-10B67E4C31FD}
39559,,17,1, ,2,32,3,0,,47.6159417893734,{C16F8CC2-2E58-4E10-9D09-D3B301F85E1B}
39560,,17,1, ,2,32,3,0,,7.1505244562899,{863A664C-45D0-448B-A82B-0ECB8C28E581}
39570,,16,1,<Null>,3,10,3,0,,21.1834463119201,{7082DC9D-8D29-41B3-8E91-4A8E303DA688}
39574,,16,1,<Null>,3,10,3,0,,14.9597636161137,{4491B674-B125-49B1-8C52-77871954FD64}
39577,,17,1, ,2,32,3,0,,11.7211711893523,{546E09F2-FEC0-46A6-A2F0-C45BF89154BC}
39579,,16,12,Lille J 10,2,10,3,0,,8.86002257333468,{3F7CBE3F-89F8-410B-A805-589A56B64171}
39583,,17,1, ,2,32,3,0,,28.5156555535201,{8937AC68-389E-4E74-B2B1-506998E98A00}
39588,,16,1,Veeriku - Ravila,2,10,5,0,,88.1796461775619,{63C2D7A8-6A6D-4BA3-8CD3-C7C7438231E1}
39589,,16,1,Ilmatsalu J 24a,2,10,5,0,,58.094093805069,{7EC0AE57-7A1F-4E2F-9022-217529F6BA03}
39591,,15,1,Vaksali,2,0,1.5,1,1,41.6081350871507,{F7882565-10C9-48C3-8AD7-D827C0F1E95A}
39592,,16,1,Ravila J 43,2,10,5,0,,106.773078352519,{3FC6CCD8-D48F-40A7-99F5-F9BB1F432B80}
39594,,16,1,Lille J 10,2,10,3,0,,1.99248588451713,{E215356E-F0BF-48C5-9888-2FF6EA1738B7}
39595,,16,1,<Null>,2,13,2.5,0,,62.4789713463464,{6F69404F-F712-48D6-9406-19385C32ABA0}
39604,,17,1, ,2,32,3,0,,50.5504269580386,{DDEF91E6-9C65-4770-B506-ACD891423CB6}
39605,,17,1, ,2,32,3,0,,30.9533527020838,{A9D8B357-90EC-4CA7-B2BE-EECCE7BE9E77}
39611,,16,1,Ravila J 43,2,10,5,0,,56.0015789036327,{0F231522-EADD-4B08-9733-15DE1AD2B3A8}
39612,,18,10,Vanemuise,2,10,1.5,1,1,26.2185804058877,{222AFFC3-591E-40FB-941E-2CE93F5D23C3}
39614,,16,1,Ravila J 43,2,10,5,0,,17.9369399946339,{391EB955-8F01-43EF-8989-2142F9C41100}
39615,,16,1,Veeriku - Ravila,2,10,5,0,,8.06225774829855,{F109A2E6-9749-4BC0-A8A7-3C399C0BB431}
39621,,17,1, ,2,32,3,0,,21.4161154274065,{8F070EF5-11BC-4FCD-A488-845C23E8C31C}
39622,,17,1, ,2,32,3,0,,25.7153650567127,{47E9CBAF-9D12-4553-8816-F90C1AE6702C}
39630,,16,1,Ravila J 43,2,10,5,0,,8.60809915755872,{A3E0AEE6-C078-420B-8AE8-2CBBCE1CD9CC}
39632,,16,1,<Null>,2,10,3,0,,38.7001291987507,{004C027A-E847-4969-8376-51ED24828EA3}
39633,,16,1,<Null>,2,13,2.5,0,,9.63846460801719,{5ED1F34F-9A14-4008-8004-3458DE6B8910}
39635,,15,1,Ilmatsalu,2,13,4.5,1,1,27.6364416774014,{3C3685FF-E605-49D7-9EC5-AD8F308B45AD}
39640,,15,1,Ilmatsalu,2,13,4.5,1,1,2.08806130178211,{D48E4E8F-F0E1-4ACB-919C-F6CF79561981}
39642,7950464,15,1,Anne tn - Mõisavahe tn jalakäijate tee,2,13,5.5,1,1,42.511763078,{5053C0E2-07B4-4BB6-8543-115671F53D7F}
39645,,16,1,<Null>,2,10,3,0,,45.8593501916458,{A087F212-4F11-4D25-9036-CB4B0A966220}
39646,,16,1,<Null>,0,10,3,0,,6.35609943282828,{8C157423-EF6C-4475-9550-7D6C4CDDEB26}
39652,,15,1,Turu,2,19,3.6,1,1,111.223111767968,{1903A4BA-BB6B-4D06-B423-AA14E8C4116E}
39655,7950464,15,13,Kaunase pst,2,13,5.5,1,1,7.52865902435202,{DC5AA592-A3A7-4A0A-9D8B-A9F8E5891FB1}
39657,,16,1,Kaunase pst J 12a,0,10,3,0,,4.90306026885251,{51424558-B7FB-4DC2-B7DE-5C5845A2BE3E}
39664,,17,1, ,2,41,3,0,,62.6768343990449,{C37BF24F-5E49-4462-A79B-E2BD5F766796}
39667,,16,1,<Null>,2,10,3,0,,6.86804193347711,{D2AE822E-848B-4CC4-90A6-2F3AA6060065}
39668,,16,1,<Null>,2,10,3,0,,5.38230037158834,{DE1567A9-EA73-4BF4-81FF-F9DD0ACEA1ED}
39669,,15,1,Turu,2,0,4,0,1,48.8766284544004,{34C5437D-3C39-4E50-80E8-B1E7E1EDACD1}
39670,,16,1,<Null>,2,10,3,0,,48.7981309489829,{DB805EEF-0379-4C0E-9090-CE3160B4A17A}
39677,,16,1,"Ravila J 40, 42",0,10,3,0,,82.9454543574235,{368DCFEE-ABDF-4BD4-B66F-1C09193EB707}
39679,,16,1,<Null>,2,10,3,0,,66.6937668966629,{BA377294-1694-4004-BA1E-A2F347142688}
39680,7950466,15,5,Kalda tn - Nõlvaku tn jalakäijate tee,2,13,5.5,1,1,40.1139626564118,{B739BCC3-D092-42F8-BB7A-0F6014E15169}
39682,,15,1,Vaksali,2,19,3.2,1,1,52.0922259075191,{645CB165-064A-4EE2-9FB5-9C9E7F7DD9F7}
39683,,17,1, ,2,32,3,0,,42.2203742285641,{7A897045-4B68-459C-9B6A-B097D69744FD}
39684,,17,1, ,2,32,3,0,,56.7969189305195,{D867B82C-E4F8-41C5-A81F-F14EA4854F77}
39687,,15,1,Kalda tee,2,19,3.5,1,1,69.7533979097088,{ED0A8C04-47AA-4F90-B59F-377E0661FB74}
39691,,16,1,<Null>,2,13,2.5,0,,10.7912001186152,{39F58F39-295A-4B6E-9344-AC46A4B64F7C}
39702,,16,1,Kaunase pst J 67,2,10,3,0,,67.73553097959,{2AC92D84-262D-4062-9B4D-0B16E16248C5}
39703,,16,1,Veeriku - Ravila,2,10,5,0,,20.7212451363329,{B859017F-0BCE-4324-8515-0E106D35D25F}
39704,,16,1,<Null>,0,10,3,0,,91.8769633388528,{694B5D14-D197-4DC5-978F-E1F2426F7D01}
39708,,16,1,<Null>,2,10,3,0,,10.1316336293808,{1799C40B-0131-4082-BBD0-20D268AFB020}
39709,,15,1,Anne kanali ümbrus,2,10,4,1,1,29.3863914082692,{DA8E3F2C-E038-4609-AC81-84BD93CD3C0C}
39710,,16,1,Anne kanali ümbrus,2,10,3,0,,45.5223217139292,{5B3142AE-9C87-4307-83A1-1C8BCAA007C8}
39711,,15,13,Ilmatsalu,2,19,4,1,1,30.1435020639415,{92E7F863-DE13-4593-B06D-98CB49411616}
39714,,15,1,Ilmatsalu,2,19,4.3,1,,1.48660687473185,{188EEF00-F384-46A9-94CA-46CE28EA9604}
39718,,15,1,Turu,2,0,4,0,1,7.90569415042095,{9C57DD74-5AFD-4C95-B0D1-05B01CB0C03C}
39720,,17,1, ,2,32,3,0,,41.9380495493055,{4C0A450F-C72B-47FD-ADF7-7826BC1A9B7C}
39721,,17,1, ,2,32,3,0,,7.4385112756569,{DCCD8868-1421-4D66-A193-ED1B99B53822}
39723,,17,1, ,2,32,3,0,,37.1187988247459,{549DE926-689D-40F1-9E76-1A99185CC517}
39724,,17,1, ,2,32,3,0,,55.402256271744,{AF473D51-1C20-4B59-BBFF-AD07C935505A}
39725,,15,1,Vaksali,2,0,1.5,1,1,31.1849322590253,{2BC576CF-94C4-4D70-A6B9-30DCE51BD342}
39726,,17,1, ,2,32,3,0,,11.8515933668438,{2797B3B4-7B6A-4565-BD47-3C4E171DAF88}
39729,,16,1,<Null>,3,10,3,,,75.2022824667576,{243101D1-A72A-40BC-87FC-9CCAE039594A}
39730,,16,1,<Null>,2,13,2.5,0,,67.4828126266237,{8653940D-FD11-4A61-A7C1-1DCAA0F88830}
39733,,15,1,Näituse,2,13,4.5,1,1,47.1381555066821,{80451698-8B14-4069-869C-EDF9588B6643}
39735,,15,13,Turu,2,0,4,0,1,9.28340486262741,{6A6BC17D-5A11-4C03-B5CA-B32932EBAEB3}
39736,,16,1,<Null>,2,10,3,0,,16.5529453572468,{3F386CED-D6F3-4709-BCC9-EF92BAD6A056}
39737,7950466,15,5,Kalda tn - Nõlvaku tn jalakäijate tee,2,13,5.5,1,1,14.7756556538111,{1F5D9F8F-E29A-4F81-9A39-447B6888EA86}
39740,,17,1, ,2,32,3,0,,40.1717562473935,{D33AC9ED-BC17-4C7D-B60D-581AB39678B4}
39747,,16,1,Anne J 59,6,10,3,0,,22.1354118798363,{F85CE6FC-AF8C-4B1B-A07D-938956770D1E}
39750,,17,1, ,2,32,3,0,,6.02058379712452,{B495C83C-07C5-4057-9DE7-E189FFEC955E}
39751,,15,1,Vaksali,2,19,1.5,1,1,15.945218719102,{24B14807-265F-4971-8145-07E057B5DA5E}
39753,,17,1, ,2,32,3,0,,13.7630040436814,{1B82BBAB-C9F8-4895-BA7A-FCCEEC24C869}
39757,7950466,15,5,Kalda tn - Nõlvaku tn jalakäijate tee,2,13,5.5,1,1,5.59732078766261,{C90630FF-1CF9-4236-A34C-848DD09E67EF}
39759,7950465,15,1,Kalda tn - Jaama tn jalakäijate tee,2,13,5.1,1,1,81.0830371383683,{E1920DC6-7A91-4E09-9B90-6E942E7BE515}
39760,,16,1,Kaunase pst J 12a,0,10,3,0,,126.910016060913,{7F5F9B16-FCBF-4331-B200-EAAFE183088E}
39761,,16,1,<Null>,0,10,3,0,,37.0646530733798,{5CD42B27-755D-41EB-86EA-A774F95113BD}
39764,,15,1,Tartu-Räpina-Värska,1,10,3,0,0,1472.73084619273,{DD963F8B-F250-4F89-B450-C1C0FEB7829F}
39766,,16,1,Kaunase pst J 67,2,10,3,0,,71.9555788463744,{11FA2443-6DC5-45EC-B289-AB3BD0412EA3}
39767,,16,1,Kaunase pst J 67,2,10,3,0,,23.7229479490193,{6035392E-D71A-4960-8655-24922ACC28A0}
39774,,16,1,Kaunase pst J 12a,0,10,3,0,,24.7257074017852,{9443F370-CA50-455A-BF7E-078589E22BDC}
39775,,16,1,Kaunase pst J 67a,2,10,3,0,,77.6348415874722,{41F5FD40-E157-4735-A531-D99933C5B787}
39782,,16,12,<Null>,2,20,2,0,,21.2876369423793,{181D6A15-4125-40CB-AB49-C2BA37532259}
39783,,15,1,Anne kanali ümbrus,2,10,4,1,1,16.0751360802949,{25F984E8-28D0-422C-8D3A-F043284F4B01}
39784,,18,10,Näituse,2,19,1.5,1,1,81.515364750683,{016B6AC5-674F-426E-B81C-AF4217B37AAB}
39787,,16,1,<Null>,2,10,3,0,,20.9748784591462,{D2BC5983-0E53-47CA-B356-F755C5A1459D}
39790,,18,10,Vanemuise,2,10,1.5,1,1,95.4429079150447,{77565FDE-0862-4A99-B40F-C8138961C217}
39792,,16,1,Kaunase pst J 12a,0,10,3,0,,6.08769250208977,{6BBEBB16-AC6E-44B8-B756-6DA572C5F2C4}
39793,,15,1,Näituse,2,13,4.5,1,1,13.2586348983483,{A62B5E17-F202-4D52-994F-ED28EC80178E}
39794,,15,1,Riia,2,10,4,1,1,68.0140291560978,{F249FCA7-558C-4F91-8432-851898A7092A}
39795,,16,1,<Null>,2,10,2,0,,6.35295206970744,{5A1F7F1A-1319-4F77-9389-674D6E550E66}
39796,,15,1,Turu J 14,3,10,4,0,1,58.1939410003814,{F536F7A8-3DC9-4D01-A3D7-A4C440146AF0}
39797,,16,1,<Null>,2,13,2.5,0,,70.9019745846334,{F476A600-0CF6-4B36-881F-74CE91BE8C1A}
39798,,16,1,<Null>,2,13,2.5,0,,20.6526027415433,{B07EE8C1-9186-4CC5-B8CB-BF7247BA7B66}
39800,,16,1,Anne J 61,2,10,3,0,,48.4301660559152,{80EAC5E2-895F-4498-A134-8BA890066A63}
39801,,18,10,Näituse,2,19,1.5,1,1,3.96988664825584,{48E45F9F-C6EA-42CC-A516-E51CB4DFC9EF}
39805,,16,1,Veeriku - Ravila,2,10,5,0,,28.4270997465447,{780B7C4D-D0F9-425A-B154-D26E675591B1}
39807,,16,1,Kaunase pst J 12a,0,10,3,0,,17.4957137608044,{99ACD1C1-E43A-46F6-AFAC-718FFE9C49CE}
39808,,16,1,Kaunase pst J 20,6,10,3,0,,58.2663710900207,{23646FA9-8770-4CFA-804D-C95F8F8E437C}
39809,,16,1,<Null>,0,10,3,0,,26.203488089145,{7F4BF1F9-E80F-4F39-94F1-5EB0D97E5E09}
39814,,16,1,<Null>,2,10,3,0,,41.6791264226831,{3A0659BB-18CB-47D0-8CDD-E6C78D10F379}
39823,,18,10,Näituse,2,19,1.5,1,1,6.22414652783817,{D51EF851-1B2D-4361-838D-EEC4349AD697}
39834,,15,1,Riia,2,10,4,1,1,7.96492310069595,{0035A603-AD8C-4B44-AF05-D24BABA1D5C1}
39842,,16,1,Vitamiini J 1,0,10,3,0,,40.9004088618428,{8C7AA12E-CC28-4B94-908D-96DEDAA61E3D}
39843,,18,10,Vanemuise,2,10,1.5,1,1,59.4860343090671,{5FB9A2AE-EE9A-4D03-A4F6-0E6D1F2B15DF}
39850,,16,1,<Null>,3,13,3,0,,21.2049522517736,{C3304DA5-99AD-45E7-ADCD-841E8617B778}
39851,,14,1,"Kaunase pst J 12, 12a, 13, 13b, 14",2,10,5,0,,37.4412873710293,{0D82BDE1-BA40-42C9-8ACD-047081EA3985}
39855,,16,1,<Null>,2,13,2,0,,29.3006825859057,{1E9A918E-52DD-4EA1-8E26-FFF91562C8EF}
